scrape_date,brand,company,product_name,sku_id,price,final_price,retailer,channel,promo_type,original_price,discount%,promo_text,province,city,pack_size,variant,promo_start,promo_end,sales,market_share
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Rasa Soto Isi 5 Pck,SKU-8CC6AF2A,14900,14900,Official Store,Shopee,Bundling Promo,14900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Soto,2026-05-01,2026-05-31,383,0.0128
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 1 dus | Promo,SKU-8047256B,120000,120000,Toko Kelontong Digital,Shopee,Wholesale Promo,120000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Bundling Isi 5 1 Dus,SKU-017F8D53,138000,138000,Retail Express,Shopee,Wholesale Promo,138000,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,42,0.0014
2026-05-29,Wings,Wings Group,Sedaap Mie Instan 1 Dus isi 40 pcs - Goreng & Kuah Semua Varian,SKU-B0867543,147000,147000,Toko Kelontong Digital,Shopee,Wholesale Promo,147000,0.0,Harga Grosir,Banten,Tangerang Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,53,0.0018
2026-05-29,Wings,Wings Group,Mie Sedaap Rasa Soto 1 Dus 40 Pcs 75gr,SKU-90FCBE39,125000,125000,Toko Grosir Sembako,Shopee,Wholesale Promo,125000,0.0,Harga Grosir,Banten,Tangerang,Grosir,Soto,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,Mie Mi Goreng Soto Ayam Bawang Sedaap Sedap Bag isi 5 bungkus,SKU-DB37E682,19800,19800,Toko Grosir Sembako,Shopee,Bundling Promo,19800,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Soto,2026-05-01,2026-05-31,651,0.0217
2026-05-29,Wings,Wings Group,Mie Sedap Goreng 90 Gram 1Ds isi 40 Pcs Harga Per Dus Lebih Murah,SKU-4CBD702B,143200,143200,Mitra Distributor,Shopee,Wholesale Promo,143200,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,853,0.0284
2026-05-29,Wings,Wings Group,MAKANAN MIE INSTAN MI SEDAAP SEDAP RASA SOTO CUP PACK 6'S X 77GR,SKU-5B1D76F9,40500,40500,Mitra Distributor,Shopee,Bundling Promo,40500,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Soto,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Mie Instan Sedaap Kuah Soto 1Pack Isi 5 Bungkus X 8Pack ( SATU DOS),SKU-B54B6590,165000,165000,Toko Grosir Sembako,Shopee,Bundling Promo,165000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Soto,2026-05-01,2026-05-31,33,0.0011
2026-05-29,Wings,Wings Group,Mie Sedaap Semua Varian 1 Dus Bisa Di Campur isi 40Pcs Free Box dan Bubble Warp,SKU-55E4F640,128500,128500,Retail Express,Shopee,Wholesale Promo,128500,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,123,0.0041
2026-05-29,Wings,Wings Group,SEDAAP MIE KUAH AYAM BAWANG 70g ISI 5,SKU-58E5971A,19300,19300,Toko Kelontong Digital,Shopee,Bundling Promo,19300,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Ayam Bawang,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 1kardus/Mie SEDAAP GORENG/Mie instan SEDAAP GORENG,SKU-4B92E689,146800,146800,Supermarket Online,Shopee,Wholesale Promo,146800,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,15,0.0005
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Isi 5 Bungkus / Mie Instan Goreng,SKU-964831CF,19000,19000,Toko Kelontong Digital,Shopee,Bundling Promo,19000,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Goreng Spesial,2026-05-01,2026-05-31,55,0.0018
2026-05-29,Wings,Wings Group,1 dus (40 bungkus) Mie sedaap goreng,SKU-D385E35F,130000,130000,Toko Grosir Sembako,Shopee,Wholesale Promo,130000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Makanan Mi Instan Mie SedAAP Sedap Cup Soto Per Karton Isi 12's X 77gr,SKU-32C4BDB0,74750,74750,Toko Kelontong Digital,Shopee,Wholesale Promo,74750,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Soto,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,SEDAAP MI GORENG ISI 5BKS @ 90 GR KARTON,SKU-1E7D7E98,131920,131920,Mitra Distributor,Shopee,Wholesale Promo,131920,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedap Goreng 1 Kardus (Isi 40 Pcs) – Mie Instan Goreng Sedaap,SKU-EE098159,161513,161513,Mitra Distributor,Shopee,Wholesale Promo,161513,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,25,0.0008
2026-05-29,Wings,Wings Group,Mie Sedaap goreng harga per karton isi 40,SKU-FF9F1197,140000,140000,Official Store,Shopee,Wholesale Promo,140000,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,"Mie Instan Sedaap Goreng 90g - Rasa Gurih, Praktis, dan Higienis",SKU-4377E451,132999,132999,Supermarket Online,Shopee,Regular,132999,0.0,-,Jawa Timur,Surabaya,Satuan,Goreng Spesial,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,SATU DUS ATAU 1 KARTON MIE SEDAAP MIX RANDOM DAN REQUEST 40 PCS,SKU-56C041D0,171500,171500,Toko Kelontong Digital,Shopee,Wholesale Promo,171500,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,146,0.0049
2026-05-29,Wings,Wings Group,MIE SEDAAP GORENG 1karton isi 40 pcs,SKU-E8DF7555,125500,125500,Retail Express,Shopee,Wholesale Promo,125500,0.0,Harga Grosir,Jawa Tengah,Semarang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,POP MIE INSTANT CUP / MIE SEDAAP CUP,SKU-1090D9C8,6900,6900,Supermarket Online,Shopee,Regular,6900,0.0,-,Jawa Barat,Bandung,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,33,0.0011
2026-05-29,Wings,Wings Group,(DUS) CUP MIE SEDAAP ISI 12 N1858,SKU-A5C12A60,75624,75624,Toko Grosir Sembako,Shopee,Bundling Promo,75624,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,[1 Dus] Sedaap Mie Instan Goreng Isi 5 x8 Pack - Rumeva Store,SKU-699F51EA,164999,164999,Toko Grosir Sembako,Shopee,Wholesale Promo,164999,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,40 Pcs Mie Sedaap goreng Instan Karton (sekardus),SKU-726D7CE7,130000,130000,Toko Grosir Sembako,Shopee,Wholesale Promo,130000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE KOREAN CHEESE BULDAK 86GR,SKU-7A2C3750,3200,3200,Retail Express,Shopee,Regular,3200,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Spicy / Korean,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,Sedaap Mie Instant Rasa Soto 5x76g,SKU-6ECF5E80,14900,14900,Toko Grosir Sembako,Shopee,Regular,14900,0.0,-,Sumatera Utara,Medan,Satuan,Soto,2026-05-01,2026-05-31,268,0.0089
2026-05-29,Wings,Wings Group,SEDAAP MIE BASO SPECIAL 77 GR,SKU-67C9896F,4231,4231,Retail Express,Shopee,Regular,4231,0.0,-,Jawa Barat,Bogor,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,373,0.0124
2026-05-29,Wings,Wings Group,Mie sedap goreng,SKU-A5A8DD68,21800,21800,Retail Express,Shopee,Regular,21800,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,19,0.0006
2026-05-29,Wings,Wings Group,Mie sedaap goreng,SKU-ECCD1B15,4500,4500,Toko Grosir Sembako,Shopee,Regular,4500,0.0,-,Jawa Tengah,Magelang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,843,0.0281
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 1 Dus (Isi 40 Pcs),SKU-93EBE665,133000,133000,Toko Kelontong Digital,Shopee,Wholesale Promo,133000,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Goreng Spesial,2026-05-01,2026-05-31,32,0.0011
2026-05-29,Wings,Wings Group,MIE SEDAAP GORENG,SKU-FF8295AB,3800,3800,Toko Grosir Sembako,Shopee,Regular,3800,0.0,-,Jawa Timur,Surabaya,Satuan,Goreng Spesial,2026-05-01,2026-05-31,47,0.0016
2026-05-29,Wings,Wings Group,Mie Sedap Goreng 1 Karton Termurah,SKU-F61B2382,140000,140000,Retail Express,Shopee,Wholesale Promo,140000,0.0,Harga Grosir,Jawa Tengah,Semarang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,34,0.0011
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Original - 1 Dus/ 40 Pcs,SKU-411980C8,150000,150000,Supermarket Online,Shopee,Wholesale Promo,150000,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,"Mie Sedaap cup rasa soto karton isi 12 cups, mie instant",SKU-3946BFC0,65000,65000,Toko Grosir Sembako,Shopee,Wholesale Promo,65000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Soto,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Bag 75 gr isi 40 (Kardus) mie rasa soto mie kuah,SKU-556F962A,139900,139900,Retail Express,Shopee,Wholesale Promo,139900,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Soto,2026-05-01,2026-05-31,13,0.0004
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Rasa Soto,SKU-00D7825B,127999,127999,Toko Kelontong Digital,Shopee,Regular,127999,0.0,-,Jawa Barat,Depok,Satuan,Soto,2026-05-01,2026-05-31,107,0.0036
2026-05-29,Wings,Wings Group,mie sedaap,SKU-B95EF192,5490,5490,Mitra Distributor,Shopee,Regular,5490,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,85,0.0028
2026-05-29,Wings,Wings Group,SEDAAP MI GORENG ISI 5BKS @ 90G,SKU-61E0F19A,17110,17110,Supermarket Online,Shopee,Bundling Promo,17110,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Goreng Spesial,2026-05-01,2026-05-31,466,0.0155
2026-05-29,Wings,Wings Group,UKURAN KHUSUS | MIE SEDAAP | 1 DUS | ISI 40 PCS | BISA MIX | ALL VARIAN,SKU-8EA1B128,77000,77000,Toko Kelontong Digital,Shopee,Wholesale Promo,77000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,Sedaap Mie Instant Singapore Spicy Laksa 83 Gram,SKU-23867CD7,5000,5000,Official Store,Shopee,Regular,5000,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Laksa,2026-05-01,2026-05-31,18,0.0006
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Ayam Krispi,SKU-929C71EB,4130,4130,Toko Kelontong Digital,Shopee,Regular,4130,0.0,-,Jawa Tengah,Semarang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,19,0.0006
2026-05-29,Wings,Wings Group,Sedaap Mie Soto Madura 82g Otentik Nikmat,SKU-4D37F9F8,1000,1000,Retail Express,Shopee,Discount,5500,81.8,Diskon Spesial,Banten,Tangerang Selatan,Satuan,Soto,2026-05-01,2026-05-31,8,0.0003
2026-05-29,Wings,Wings Group,Mie Sedaap Korean Spicy Chicken,SKU-EEF7068D,4130,4130,Supermarket Online,Shopee,Regular,4130,0.0,-,Jawa Barat,Bekasi,Satuan,Spicy / Korean,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 85 gram,SKU-18B16A1B,4500,4500,Toko Kelontong Digital,Shopee,Regular,4500,0.0,-,Jawa Barat,Bekasi,Satuan,Goreng Spesial,2026-05-01,2026-05-31,172,0.0057
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG ISI 5 450g,SKU-2DB11B29,20182,20182,Toko Kelontong Digital,Shopee,Bundling Promo,20182,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Goreng Spesial,2026-05-01,2026-05-31,24,0.0008
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Isi 5 Bag 90 Gr,SKU-33CB3C85,15400,15400,Supermarket Online,Shopee,Bundling Promo,15400,0.0,Beli Banyak Lebih Murah,Jawa Timur,Malang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 90G 1 DUS,SKU-372D0F36,140000,140000,Retail Express,Shopee,Wholesale Promo,140000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Wings,Wings Group,SEDAAP MIE INSTAN GORENG ORIGINAL 91g ISI 5,SKU-DB424CE9,20500,20500,Retail Express,Shopee,Bundling Promo,20500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,44,0.0015
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 1 Dus- Mie Goreng Praktis dengan Rasa Nusantara,SKU-14B28614,128000,128000,Toko Grosir Sembako,Shopee,Wholesale Promo,128000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,11,0.0004
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Rasa Soto dan Mie Sedaap Mi Goreng (1dus isi 40pcs),SKU-DF2E5007,139499,139499,Toko Grosir Sembako,Shopee,Wholesale Promo,139499,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Soto,2026-05-01,2026-05-31,13,0.0004
2026-05-29,Wings,Wings Group,Aneka Mie SedAAP isi 40 pcs Dus,SKU-E3F9858E,140000,140000,Mitra Distributor,Shopee,Wholesale Promo,140000,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,33,0.0011
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng 5 in 1 Bag 5 x 90 gr,SKU-855C7D9C,17700,17700,Toko Kelontong Digital,Shopee,Bundling Promo,17700,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Surakarta,Bundling,Goreng Spesial,2026-05-01,2026-05-31,208,0.0069
2026-05-29,Wings,Wings Group,SEDAAP ~ MIE INSTAN GORENG/SOTO/RAWIT 1 KARTON (40BKS lebih banyaaak),SKU-7A6E1A20,135000,135000,Mitra Distributor,Shopee,Wholesale Promo,135000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Soto,2026-05-01,2026-05-31,14,0.0005
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTANT GORENG 5x91g,SKU-5810CB77,15500,15500,Toko Grosir Sembako,Shopee,Regular,15500,0.0,-,Jawa Barat,Depok,Satuan,Goreng Spesial,2026-05-01,2026-05-31,187,0.0062
2026-05-29,Wings,Wings Group,Mie sedaap 1 karton isi 40 pcs enak dan lezat,SKU-CC70B78E,15000,15000,Toko Grosir Sembako,Shopee,Discount,128655,88.3,Diskon Spesial,Jawa Tengah,Surakarta,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG SELECTION KOREAN SPICY CHICKEN 87g ISI 5,SKU-F161D5D9,20650,20650,Toko Grosir Sembako,Shopee,Bundling Promo,20650,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Spicy / Korean,2026-05-01,2026-05-31,21,0.0007
2026-05-29,Wings,Wings Group,"Mie Sedaap Instant Goreng All Varian 90gr - Gurih, Kenyal, Diperkaya Vitamin",SKU-20EF6D4C,4000,4000,Retail Express,Shopee,Regular,4000,0.0,-,Banten,Tangerang Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,336,0.0112
2026-05-29,Wings,Wings Group,SEDAAP MI GORENG ISI 5BKS @ 90 GR KARTON,SKU-FB4DEC3A,131380,131380,Supermarket Online,Shopee,Wholesale Promo,131380,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,79,0.0026
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 5'S KARTON - 1 Dus isi 8 Pack,SKU-27F737D8,147000,147000,Toko Grosir Sembako,Shopee,Wholesale Promo,147000,0.0,Harga Grosir,Jawa Tengah,Magelang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,59,0.002
2026-05-29,Wings,Wings Group,mie sedap spicy laksa singapore 1 dus isi 40 bungkus mie sedaap laksa,SKU-DC8B8E68,133400,133400,Toko Grosir Sembako,Shopee,Wholesale Promo,133400,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Laksa,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTANT AYAM BAWANG 5x71g,SKU-7399009A,14900,14900,Toko Grosir Sembako,Shopee,Regular,14900,0.0,-,Jawa Barat,Depok,Satuan,Ayam Bawang,2026-05-01,2026-05-31,47,0.0016
2026-05-29,Wings,Wings Group,SEDAAP MIE KARI KENTAL SPESIAL 75 GR,SKU-6C926F06,3200,3200,Toko Kelontong Digital,Shopee,Regular,3200,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Kari,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Sedap Goreng 1 DUS (GRATIS ONGKIR INSTANT),SKU-EF98E42E,148062,148062,Supermarket Online,Shopee,Wholesale Promo,148062,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,SEDAAP MIE SINGAPORE SPICY LAKSA 83 GR,SKU-2DB3492C,3200,3200,Supermarket Online,Shopee,Regular,3200,0.0,-,Jawa Tengah,Magelang,Satuan,Laksa,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng karton isi 40pcs,SKU-B28AD9B5,134850,134850,Toko Grosir Sembako,Shopee,Wholesale Promo,134850,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,52,0.0017
2026-05-29,Wings,Wings Group,SEDAAP MIE KARI KENTAL SPESIAL 75 GR,SKU-0FA5A933,3410,3410,Retail Express,Shopee,Regular,3410,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Kari,2026-05-01,2026-05-31,89,0.003
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTANT SG SPICY LAKSA 83g,SKU-D9AA331B,3100,3100,Retail Express,Shopee,Regular,3100,0.0,-,Jawa Barat,Bekasi,Satuan,Laksa,2026-05-01,2026-05-31,228,0.0076
2026-05-29,Wings,Wings Group,Mi Goreng Sedaap 1 dus isi 40 Bks mi sedap,SKU-6B9C43BF,169785,169785,Supermarket Online,Shopee,Wholesale Promo,169785,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,17,0.0006
2026-05-29,Wings,Wings Group,SEDAAP MI KUAH RASA SOTO ISI 5BKS @75 GR KARTON,SKU-A503D90C,101990,101990,Toko Grosir Sembako,Shopee,Wholesale Promo,101990,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Soto,2026-05-01,2026-05-31,112,0.0037
2026-05-29,Wings,Wings Group,[1 Dus] Sedaap Mie Instan Goreng Isi 5 x8 Pack,SKU-A603EAA9,163499,163499,Toko Grosir Sembako,Shopee,Wholesale Promo,163499,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE KOREAN SPICY CHICKEN 87 GR,SKU-E0CFE699,3500,3500,Toko Grosir Sembako,Shopee,Regular,3500,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Spicy / Korean,2026-05-01,2026-05-31,138,0.0046
2026-05-29,Wings,Wings Group,Mie Sedaap Rasa Soto,SKU-69A59EE3,4000,4000,Toko Grosir Sembako,Shopee,Regular,4000,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Soto,2026-05-01,2026-05-31,57,0.0019
2026-05-29,Wings,Wings Group,Mie Sedaap Cup All Variant,SKU-146D619C,7000,7000,Toko Grosir Sembako,Shopee,Regular,7000,0.0,-,Jawa Tengah,Magelang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,13,0.0004
2026-05-29,Wings,Wings Group,Sedaap Mie Ayam Bawang 70 Gr,SKU-2CFB4BCA,3410,3410,Official Store,Shopee,Regular,3410,0.0,-,Jawa Barat,Depok,Satuan,Ayam Bawang,2026-05-01,2026-05-31,194,0.0065
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Banded 5 x 75 Gr,SKU-0F68E4DE,17100,17100,Toko Kelontong Digital,Shopee,Bundling Promo,17100,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bandung,Bundling,Soto,2026-05-01,2026-05-31,298,0.0099
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Sedaap 90 gr,SKU-05E42B7B,3800,3800,Toko Grosir Sembako,Shopee,Regular,3800,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,90,0.003
2026-05-29,Wings,Wings Group,MIE SEDAAP INSTANT PCS (BUNGKUS),SKU-A867497E,4375,4375,Toko Grosir Sembako,Shopee,Regular,4375,0.0,-,Sumatera Utara,Medan,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,173,0.0058
2026-05-29,Wings,Wings Group,SEDAAP MIE KARI AYAM 72 GR,SKU-E07256A1,3410,3410,Toko Grosir Sembako,Shopee,Regular,3410,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Kari,2026-05-01,2026-05-31,139,0.0046
2026-05-29,Wings,Wings Group,SEDAAP MI KUAH RASA SOTO ISI 5BKS @75 GR KARTON,SKU-557CBFCC,124110,124110,Mitra Distributor,Shopee,Wholesale Promo,124110,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Soto,2026-05-01,2026-05-31,16,0.0005
2026-05-29,Wings,Wings Group,SEDAAP MI GORENG ISI 5BKS @ 90 GR KARTON,SKU-048B1CF0,134380,134380,Supermarket Online,Shopee,Wholesale Promo,134380,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,16,0.0005
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Jelas Terasa Sedapnya Sedap,SKU-05B8DD31,4060,4060,Retail Express,Shopee,Regular,4060,0.0,-,Banten,Tangerang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,69,0.0023
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 90 GR KARTON,SKU-BA52BD80,136590,136590,Toko Kelontong Digital,Shopee,Wholesale Promo,136590,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,SEDAAP MIE KOREAN SPICY CHICKEN 87 GR,SKU-07EC3F22,3200,3200,Retail Express,Shopee,Regular,3200,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Spicy / Korean,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Instant 1 Dos,SKU-C09A2AB4,156000,156000,Toko Grosir Sembako,Shopee,Regular,156000,0.0,-,Jawa Tengah,Semarang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,Mie Sedap - All Variant / Satusama,SKU-10CF45E8,3486,3486,Mitra Distributor,Shopee,Regular,3486,0.0,-,Jawa Barat,Bekasi,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Rasa Soto/Mie Sedaap Instant Mi Goreng (1 Dus isi 40 Pcs),SKU-F3083A56,136000,136000,Toko Grosir Sembako,Shopee,Wholesale Promo,136000,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Soto,2026-05-01,2026-05-31,11,0.0004
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Baked Goreng 87 gram,SKU-5764235B,3400,3400,Toko Kelontong Digital,Shopee,Regular,3400,0.0,-,Banten,Tangerang Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,6,0.0002
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng / Mi Sedap Soto / selection Singapore Laksa / Korean spicy chicken,SKU-206D36C8,36600,36600,Toko Kelontong Digital,Shopee,Regular,36600,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Soto,2026-05-01,2026-05-31,410,0.0137
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 90 GR KARTON,SKU-E767839E,145360,145360,Toko Grosir Sembako,Shopee,Wholesale Promo,145360,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89G,SKU-001FE875,3200,3200,Supermarket Online,Shopee,Regular,3200,0.0,-,Jawa Barat,Bogor,Satuan,Goreng Spesial,2026-05-01,2026-05-31,449,0.015
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa 82 gr,SKU-ECC512F3,3800,3800,Toko Grosir Sembako,Shopee,Regular,3800,0.0,-,Jawa Barat,Bekasi,Satuan,Laksa,2026-05-01,2026-05-31,420,0.014
2026-05-29,Wings,Wings Group,SEDAAP MI GORENG ISI 5BKS @ 90 GR KARTON,SKU-EA4770BC,135340,135340,Toko Kelontong Digital,Shopee,Wholesale Promo,135340,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Goreng Spesial,2026-05-01,2026-05-31,5,0.0002
